timestamp,activity,x_gyro,y_gyro,z_gyro,x_accel,y_accel,z_accel
561703,running,-27408,19996,-25012,-18044,25132,9325
562204,running,-11468,11668,-20100,6135,-23129,12357
562705,running,-12948,2420,2212,-2028,7415,15157
563206,running,3164,-356,-1696,-4458,-7712,-12936
563707,running,-23060,4100,-3468,-252,-12149,-11484
564208,running,-16588,16852,-620,11938,25009,10796
564709,running,-32768,15632,-11848,7221,-26042,-2657
565210,running,-28704,28604,-25540,-1700,30827,-7375
565711,running,-7916,1452,-14348,12160,-32768,13466
566212,running,-15292,3184,-1652,-1519,10684,15729
566713,running,4168,-872,-9988,15765,-16327,-2567
567214,running,-11484,6212,2820,-2412,-966,-3822
567715,running,-1468,7412,-3076,5547,-7051,240
568216,running,-21644,8868,-8564,-11345,-4435,-7449
568717,running,-16908,18608,8044,2867,20006,3904
569218,running,-31384,10720,-13924,7374,-14548,-11073
569719,running,-23284,4696,-17472,-13888,31428,-4616
570220,running,-10784,9800,-13564,-7987,-20911,7528
570721,running,-11888,1856,4868,-15177,12886,7675
571222,running,-4412,6464,-4408,20159,-25740,4260
571723,running,-11600,-6476,-8588,-3862,-3316,-6219
572224,running,4708,-2360,-4304,-7419,872,-13714
572725,running,-29288,11348,-6900,-822,-32768,-1553
573226,running,-22840,15336,-20168,9164,32767,-7522
573727,running,-9144,15780,-19340,-6232,-32768,6269
574228,running,-17296,6932,-400,-5033,18499,-11524
574729,running,3484,-1944,-2252,-12203,7,6669
575230,running,-22184,11472,-4620,-3573,-12523,-7057
575731,running,-1936,10948,-18744,22769,32767,6958
576232,running,-18900,17172,-25780,-6608,-32768,-2283
576733,running,-24152,13288,-20784,8606,19378,9360
577234,running,-7452,9560,-11584,-46,-24221,2939
577735,running,-14244,9196,-1684,-7280,3118,11953
578236,running,3360,2340,-6968,-2667,-30992,-14758
578737,running,-21692,1284,-5292,1794,-12804,1236
579238,running,-420,4484,-11444,1233,32767,1489
579739,running,-26284,23720,-16672,-10278,-25684,-14302
580241,running,-16308,16756,-26924,6058,32767,-6390
580742,running,-4272,9912,-17976,5050,-32768,6177
581243,running,-20808,6080,-13924,-11812,22821,-5619
581744,running,-12444,5000,-13492,13720,-21055,1512
582245,running,-15864,4688,-13236,-7214,14429,7105
582746,running,-5376,8312,-14344,16578,-25163,15092
583247,running,-13716,4660,-3668,-5345,10092,-8506
583748,running,-3292,2580,-6916,11667,-20627,3224
584249,running,-19672,-2760,-5000,-9944,-3391,108
584750,running,-2892,4760,-4952,6675,22187,-3000
585251,running,-15200,-1944,-2240,-208,-2652,-4026
585752,running,388,208,1588,-115,8238,-4955
586253,running,-20012,6560,-9756,81,-16115,-10185
586754,running,2092,8664,-22776,10864,32767,13073
587255,running,-27360,17160,-20028,-6150,-32768,12463
587756,running,-19300,12668,-16716,215,30363,-7101
588257,running,-4436,8412,-10168,3482,-30948,-5009
588758,running,-17012,4384,-8124,-4075,9211,197
589259,running,-2208,5728,-10844,5380,-7235,-26192
589760,running,-17304,676,-3388,651,-4436,-7417
590261,running,-2728,4328,-4376,7255,26134,435
590762,running,-26276,2056,-11300,4490,-14487,-12380
591263,running,-16808,11960,-17752,-4081,29386,20017
591764,running,-4828,7948,-20676,10141,-32768,-12992
592265,running,-11080,14716,-10012,-3655,17367,6493
592766,running,4596,7636,-12600,-2276,-32768,-10219
593267,running,-21920,12028,-6420,-5857,4758,1361
593768,running,408,5012,-7952,3755,23431,3134
594269,running,-18548,17764,-16464,-1986,-22558,-13866
594770,running,-10868,13996,-16816,-1886,32767,-5021
595271,running,-12152,17144,-13468,-9963,-31272,1183
595772,running,-24172,13100,-14776,-3650,26120,-10416
596273,running,-5700,9168,-13016,3852,-24242,846
596774,running,-16996,-2288,-4756,-8823,6528,-5883
597275,running,-3076,1984,-572,9429,-7585,-9751
597776,running,-22480,3720,-12960,5046,-10341,3647
598277,running,-7904,8880,-15516,-16634,27952,24667
598778,running,-28596,6260,-18304,2043,-5752,777
599279,running,-17480,952,-16048,-19948,13325,-587
599780,running,-10796,6380,-17824,17193,-14200,9743
600281,running,-17716,-448,-6200,-4028,4378,-2070
600782,running,1000,3200,1084,10473,-4949,-12652
601283,running,-16784,-1172,-4644,5087,-20087,-1990
601784,running,-10560,4752,-8856,-5485,32767,157
602285,running,-20696,23064,-14984,6414,-26897,-17896
602786,running,-16944,6356,-22744,-12182,32345,11723
603287,running,-22336,4948,-16108,7335,-32257,-6142
603788,running,-31752,7284,-25916,-4350,27948,-3450
604289,running,-5668,4168,-12500,10917,-21169,7342
604790,running,-19580,-1052,-8264,-4989,2998,-1936
605291,running,-800,5036,-1448,19007,12166,1100
605792,running,-19864,1512,-9232,-949,-10378,-6548
606293,running,-4980,2148,-11564,-13352,32767,8512
606794,running,-24320,6304,-21996,11521,-32768,1650
607295,running,-20980,4884,-12692,-11163,25880,-6280
607796,running,-4124,6332,-8284,7142,-15920,-10548
608297,running,-18768,-1464,-6888,-2953,-3112,-8066
608798,running,-17168,2376,-18796,-14248,28374,23391
609299,running,-20380,11660,-21000,-930,-29844,-2285
609800,running,-16368,10380,-22088,-8719,22028,-3043
610301,running,-4400,7708,-14540,14313,-24132,1486
610802,running,-18496,11932,-8744,-6239,10128,2620
611303,running,1600,2792,-7920,13954,-17643,-12981
611804,running,-20260,2492,-7296,-2787,-5833,265
612305,running,-14356,11420,3924,2972,262,5609
612806,running,-10808,5088,-1732,9945,-11053,-3069
613307,running,-15328,-768,1584,-9174,1002,-6713
613808,running,-18356,3724,1904,9848,-5282,6298
614309,running,-16908,3512,-9124,-8921,-1934,5316
614810,running,-15180,-1988,6676,7845,-12709,-15437
615311,running,-13104,-3408,-7188,-10410,32767,15800
615812,running,-7396,2944,-11208,14227,-30416,8072
616313,running,-17264,3660,-8048,-6904,5940,9160
616814,running,-4252,4456,-8300,665,3221,5970
617315,running,-19612,3840,-13468,-6632,1038,-714
617816,running,-3780,5084,-3268,5508,19558,10387
618317,running,-19520,15560,-21260,-1321,-16456,-6627
618818,running,-16240,15760,-16196,-1139,21594,5502
619319,running,-1212,12588,-19172,-1559,-25959,11353
619820,running,-18688,9408,-4892,-2148,6056,-640
620321,running,4648,4912,2152,4735,-1597,-9264
620822,running,-19624,8524,-7300,-3744,-17000,-11024
621323,running,-720,3588,-2072,-431,32767,-1076
621824,running,-26776,4028,-17756,5437,-19707,-16272
622325,running,-25976,27532,-27936,-9311,32767,-9023
622826,running,-15456,6696,-19620,160,-30939,-706
623327,running,-26324,22032,-23232,-17074,32767,1028
623828,running,1080,17300,-13440,9407,-32768,-26729
624329,running,-17052,4576,-12256,-12679,16009,10138
624830,running,-208,3452,-7836,5147,-31462,-10590
625331,running,-19000,4224,-2932,-8361,2270,-8264
625832,running,4928,6432,-8732,14539,32767,6510
626333,running,-22352,15012,-21272,-8818,-31930,-8780
626834,running,-14176,12984,-13740,-642,22464,8201
627335,running,-5220,3792,-11204,1854,-17046,-20522
627836,running,-15148,4844,-1972,-3465,-5943,-8026
628337,running,-972,1784,-6928,12247,10923,6028
628838,running,-21136,14120,-24252,3403,-32768,-1969
629339,running,18220,32767,-32768,-32768,-6468,32767
629840,running,-2160,7996,-7528,-1062,-6203,662
630341,running,-11612,3412,-10336,-978,5378,3668
630842,running,840,11020,-13000,12438,11622,-11589
631343,running,-5616,9276,-19760,6451,-24206,-342
631844,running,-4968,3428,-5504,-20118,3180,5503
632345,running,-1036,10908,-19424,12145,-3466,4391
632846,running,-4996,-4644,-96,786,1916,937
633347,running,-4984,11548,-20088,-14525,6723,1239
633848,running,-12812,-860,-6940,27315,-5116,-15765
634349,running,-15328,10928,-14656,-28306,14525,9186
634850,running,-16588,19172,3352,-12617,-14597,-11747
635351,running,-3992,12972,-40,-14311,-5104,7897
635852,running,1000,12700,3032,14334,576,-6299
636353,running,-8848,3196,-5168,16667,-12467,-8090
636854,running,-17252,17192,-23100,-24486,19468,6869
637355,running,-12664,11504,-18604,17779,-17503,-4695
637856,running,-6908,3508,-9444,-18088,11893,8394
638357,running,-2604,14088,-15192,9701,-532,6263
638858,running,-8484,-536,-2800,8321,-5447,-7842
639359,running,-7480,12856,-18764,-12925,13090,-808
639860,running,-19420,776,-18600,26400,-22134,-2755
640361,running,-16072,11956,-21540,-18118,17931,6620
640862,running,-15028,5708,-21632,22548,-14741,-3156
641363,running,-13920,4088,-14252,-29504,14449,-2910
641864,running,-13896,8072,-19044,11823,-10380,2012
642365,running,-11632,2272,-5340,-15215,7133,-2509
642866,running,1444,10220,-14204,2955,134,4475
643367,running,-3784,4180,-3244,2732,-487,-6942
643868,running,628,10720,-13536,9871,-2535,7901
644369,running,-2320,-1488,-792,-2422,5391,2977
644870,running,-40,8540,-11108,161,-530,2180
645371,running,-3104,-3516,-544,-3487,-1786,-10414
645872,running,-5640,9936,-15412,-4555,7171,2753
646373,running,-19164,8356,-21264,24088,-8748,-6329
646874,running,-18596,10560,-28444,-32768,13560,60
647375,running,-21540,11560,-22708,24284,-19468,-10505
647876,running,-10224,7376,-11304,-24657,9509,8583
648377,running,-8768,12380,-23524,13585,-11332,-3507
648878,running,-8384,4024,-12804,-11855,13604,-1440
649379,running,1080,6332,-14316,8590,9105,-9760
649880,running,-3040,-68,-2660,6077,-2057,-4659
650381,running,-5520,10908,-16668,-12045,11728,644
650882,running,-21028,6208,-8420,20304,-12728,-7217
651383,running,-13948,9232,-28532,-27750,-2207,-4850
651884,running,-12580,11028,-21920,18055,-11014,-642
652385,running,-10828,728,-7476,-8809,7589,7756
652886,running,-4476,12996,-14768,6978,-586,4538
653387,running,-1360,464,-504,-7848,-761,746
653888,running,-4608,9632,-13840,-7167,7692,3091
654389,running,-8124,3736,-6704,14415,-11784,-8488
654890,running,-7772,9088,-16552,-9078,13022,-95
655391,running,-20016,7680,-15708,20552,-12505,-8835
655892,running,-19260,2304,-23656,-26903,472,1442
656393,running,-17576,12408,-26104,16588,-7632,-4905
656894,running,-7436,1320,-4568,-9726,12681,7355
657395,running,-736,10340,-11800,-7968,-6879,-12718
657896,running,-2688,764,-3328,3751,7886,-6363
658397,running,-4040,7820,-12024,-16576,14023,-7022
658898,running,-8020,3928,-7944,12244,-12005,-7971
659399,running,-9780,10032,-23744,-9697,12100,-2684
659900,running,-18656,5604,-19800,14809,-15694,4124
660401,running,-16112,10440,-23484,-26461,16383,-5827
660902,running,-24932,8388,-23708,18987,-27382,-128
661403,running,-17608,6596,-9300,-12587,27594,9879
661904,running,-8512,9684,-14344,17698,-7303,6676
662405,running,-10320,2880,-1356,-13413,10367,-1566
662906,running,-332,9836,-11664,6554,-9298,8146
663407,running,-6924,-2304,-2748,5463,-23715,-1515
663908,running,1808,14236,-13512,2870,9154,4678
664409,running,-18712,3328,-21648,26228,-21301,4919
664910,running,-21928,9516,-28196,-25198,14649,-9446
665411,running,-12740,10728,-19500,11597,-6141,-3118
665912,running,-3600,692,-6448,-13203,18543,-3183
666413,running,1148,10772,-13772,-9754,16,-4785
666914,running,-5080,756,-3540,403,1322,-9276
667415,running,-4756,8536,-21476,-15572,12534,-4720
667916,running,-16616,5864,-11368,20674,-11370,-6876
668417,running,-18064,7516,-21032,-25399,12088,1706
668918,running,-11180,8360,-16260,6092,-12490,-7726
669419,running,-4404,-2500,-7120,-13941,13670,632
669920,running,-2972,10484,-12172,-18084,-5441,-4972
670421,running,-9000,-1848,-2040,9554,2804,-4095
670922,running,-9776,10816,-23516,-11465,21832,7975
671423,running,-22348,7544,-27400,27346,-22474,2871
671924,running,-15864,7540,-14788,-18698,15087,11701
672425,running,-4060,10696,-17276,7508,-12723,4597
672926,running,-5608,-2216,2332,-884,-2277,2622
673427,running,-2344,13732,-13592,-1692,6227,10103
673928,running,-10848,3888,-11960,23188,-23699,-13215
674429,running,-24436,12584,-28564,-14558,5787,9035
674930,running,-10916,6396,-22940,20709,-13694,6008
675431,running,-7976,-816,-2700,-3414,5747,10994
675932,running,-1244,10240,-14072,3029,-4987,6254
676433,running,-8176,-424,-3464,5659,-3666,-1303
676934,running,-7588,9140,-23680,-18851,12566,-6667
677435,running,-21248,10492,-19116,12298,-7287,-5294
677936,running,-14512,7176,-14544,-16514,14787,-1757
678437,running,-6340,13312,-16952,-400,-8083,-1691
678938,running,2704,11452,7984,-9557,3660,6573
679439,running,-1000,10560,-10944,-5959,6018,-2324
679940,running,-10260,4168,-6188,13169,-12105,-7350
680441,running,-11352,10892,-25208,-24297,14317,-2799
680942,running,-22704,8960,-21612,18181,-7002,-11065
681443,running,-5332,-396,-5888,-20268,17086,46
681944,running,-3616,9856,-12884,-5405,3727,-3624
682445,running,-13024,-3564,-6332,4574,-4975,-3293
682946,running,-11104,16240,-24024,-3181,12231,16419
683447,running,-18232,15192,-24052,25389,-20388,2058
683948,running,-12508,6208,-6416,-9644,16681,4985
684449,running,2996,5732,-17828,7197,-9752,11590
684950,running,-7348,-2620,2952,3325,-3486,-3313
685451,running,-1192,9464,-15812,359,10841,8218
685952,running,-19928,-256,-12632,26313,-17259,4904
686453,running,-18032,14192,-30160,-19657,-1568,1734
686954,running,-14112,2444,-30092,24907,-25444,18772
687455,running,-11740,4688,-5560,-4046,18521,9028
687956,running,-2784,12956,-13412,469,-7331,2902
688457,running,-5244,-1476,-5088,3403,6435,-7358
688958,running,-5612,8848,-17512,-10960,12316,-616
689459,running,-17240,4528,-13064,14533,-16181,-7264
689960,running,-16200,7740,-26528,-28213,18264,-5917
690461,running,-16856,9168,-22104,9247,-11154,-4354
690962,running,-8168,492,-9688,-12503,18009,1855
691463,running,1260,7076,-13944,778,4336,1044
691964,running,-9068,-3040,-3464,5807,-11183,-4900
692465,running,-10268,9260,-19856,-19171,11060,3587
692966,running,-20096,9768,-25224,22843,-9700,-1055
693467,running,-7720,-920,-6696,176,9170,10992
693968,running,-1992,8840,-13212,-2580,-36,1158
694469,running,-10276,1824,-6316,9808,-11771,-6220
694970,running,-11572,6068,-23600,-17589,12707,412
695471,running,-8080,11052,-18100,6438,-8756,3281
695972,running,-1136,-1540,-1196,-3030,6114,8955
696473,running,-4028,11260,-13672,-1933,3183,3468
696974,running,-10888,-876,-9880,17534,-9469,-5841
697475,running,-17644,11224,-26160,-19330,14873,4721
697976,running,-9220,11776,-21660,19189,-10810,-908
698477,running,-11116,660,-7712,-14479,3763,511
698978,running,-3344,10932,-17072,3261,455,4786
699479,running,-1556,-616,-1688,10193,184,2961
699980,running,-6872,8840,-21628,-12753,11476,6138
700481,running,-19112,-396,-21056,21698,-15036,-6579
700982,running,-10400,5588,-16664,-21603,11688,14950
701483,running,2544,10052,-3056,2669,2012,16
701984,running,-9156,12492,-7488,7558,-4613,-5584
702485,running,-16584,7532,-3768,-5034,5257,3849
702986,running,-10128,10116,-612,-1178,-9187,-198
703487,running,-10584,13112,1264,537,-5398,-3719
703988,running,-11904,7268,3496,5899,1515,6884
704489,running,-7300,6128,-1172,12734,27975,-16261
704990,running,-20136,10172,-4072,-12882,-9968,133
705491,running,-14600,8880,2628,102,17590,-4704
705992,running,2352,1592,76,-2270,-2370,-1535
706493,running,-20108,8036,1184,-5975,-23551,-4499
706994,running,-25804,18700,892,10763,32767,-18422
707495,running,-22444,8364,-7388,3114,-26330,-4542
707996,running,-21316,7696,-3184,-2806,20200,-2436
708497,running,-6292,5856,-6028,-1052,-24012,-1246
708998,running,-20012,4736,584,-1037,4071,-5834
709499,running,3832,10512,-9920,19590,32767,12148
710000,running,-16760,11060,484,-8956,-21983,-14604
710501,running,-18444,21736,-6912,11508,32767,8929
711002,running,-12928,11428,-12108,2233,-20953,-16181
711503,running,-24312,-344,-2236,-3437,11320,-3015
712004,running,2652,1132,-4144,-15405,-311,-318
712505,running,-19368,10532,860,-5000,-4814,9403
713006,running,476,7432,-2268,6852,6943,-5703
713507,running,-24796,8852,-4272,-641,-23098,-7569
714008,running,-3428,1760,-7096,8558,32767,-4192
714509,running,-24152,24832,-14328,-10872,-31213,-2299
715010,running,-15996,32448,-31320,2899,32767,11616
715511,running,-12912,17776,-16212,-6182,-32768,-1651
716012,running,-15500,17884,-14916,-3099,32282,-1512
716513,running,-7532,16752,-13636,-6866,-28854,-2790
717014,running,-14416,14592,-15216,-7189,30899,5336
717515,running,-12440,12476,-8240,-1420,-12548,4387
718016,running,1416,-10272,-10252,13734,6637,-16971
718517,running,-13904,84,2460,-3993,-8010,-3853
719018,running,-3292,8008,-3600,-5522,25138,-21140
719519,running,-27380,17300,-17804,-358,-32768,22664
720020,running,-19740,23184,-12184,8286,10359,-2446
720521,running,-9216,11476,-12124,7064,-32768,4678
721022,running,-18048,13020,-696,4438,12104,14532
721523,running,3500,1260,-2828,9932,-29232,-11500
722024,running,-9092,-2112,8992,238,-18280,15104
722525,running,-288,2264,-11484,-678,-5685,-11065
723026,running,-29360,10304,752,-3844,-17827,-2003
723527,running,-12556,15612,-32768,-4806,32767,20649
724028,running,-9192,29308,-13192,-18658,-25939,1673
724529,running,-14024,12680,-11548,-12065,28741,-5360
725030,running,2732,5664,-7468,-8955,-32768,4989
725531,running,-15472,7952,8348,-2753,9744,26155
726032,running,1928,6960,-5264,6824,-12115,-7102
726533,running,-22784,5928,-4084,12635,-21058,17762
727034,running,664,164,-1816,10868,24011,1052
727535,running,-25112,548,-4832,8458,-32768,9405
728036,running,-17600,20092,-21280,1845,32767,8820
728537,running,-16056,18184,-20352,-629,-28522,8107
729038,running,-9896,12492,-5772,3176,13005,-4308
729539,running,-3276,5804,-13352,2331,-31816,5717
730040,running,-20296,11124,-4504,-2067,14086,12640
730541,running,2872,5108,-5032,4248,-16609,-9744
731042,running,-13204,9884,-1860,3055,-9917,3640
731543,running,-16,-808,-2516,15501,-10657,-9554
732044,running,-17564,8180,-4940,2536,-20814,15213
732545,running,396,3704,-2472,22138,25278,2109
733046,running,-20372,9208,-11188,-203,-14891,-2140
733547,running,-2312,7260,-19560,1017,32767,14333
734048,running,-20192,19752,-22448,-4689,-19427,2776
734549,running,-17660,14956,-11220,-7047,27370,-4336
735050,running,700,8276,-10292,1186,-29303,2215
735551,running,-14488,4472,-3660,-14881,17670,-1548
736052,running,5648,6924,776,-6250,-15734,-7914
736553,running,-12264,1800,1404,-4201,509,-3313
737054,running,-308,3624,-1716,-7530,29133,6380
737555,running,-18268,9392,-788,-9319,67,-18858
